     1.946E-05    1.141E-05    8.670E-06    7.426E-06    6.790E-06
     6.823E-10    8.900E-09    2.692E-08    4.723E-08    6.480E-08
     7.133E-15    3.594E-12    5.621E-11    2.312E-10    5.084E-10
     1.076E-16    1.887E-13    5.135E-12    2.810E-11    7.223E-11
     3.481E-18    1.605E-14    6.756E-13    4.638E-12    1.350E-11
     4.984E-20    5.912E-16    3.819E-14    3.281E-13    1.079E-12
     2.133E-24    3.916E-19    8.467E-17    1.344E-15    6.130E-15
     2.763E-31    4.029E-24    5.786E-21    2.320E-19    1.684E-18
