     2.913E-06    2.684E-06    2.453E-06    2.238E-06    2.046E-06
     5.203E-06    4.312E-06    3.729E-06    3.341E-06    3.074E-06
     1.100E-05    1.097E-05    1.046E-05    9.808E-06    9.145E-06
     9.929E-07    1.611E-06    2.343E-06    3.123E-06    3.873E-06
     1.695E-08    4.113E-08    8.946E-08    1.622E-07    2.589E-07
