     0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.444E-18    1.563E-18    1.635E-18    1.683E-18    1.716E-18
     3.252E-16    3.392E-16    3.475E-16    3.530E-16    3.568E-16
     9.412E-13    1.166E-12    1.314E-12    1.418E-12    1.492E-12
     1.780E-06    2.107E-06    2.013E-06    1.975E-06    1.627E-06
     4.306E-05    2.594E-05    1.454E-05    9.613E-06    5.813E-06
