     2.294E-06    2.323E-06    2.323E-06    2.305E-06    2.277E-06
     7.648E-06    6.465E-06    5.956E-06    5.584E-06    5.247E-06
     2.786E-05    2.467E-05    2.153E-05    1.873E-05    1.632E-05
     1.014E-05    1.075E-05    1.074E-05    1.040E-05    9.907E-06
     3.448E-06    4.583E-06    5.416E-06    5.946E-06    6.230E-06
     2.323E-06    2.323E-06    2.305E-06    2.277E-06    1.107-321
     6.465E-06    5.956E-06    5.584E-06    5.247E-06    3.416E-06
     2.467E-05    2.153E-05    1.873E-05    1.632E-05    2.100E-07
