Particle       ,data/QEXT_96IR_84_VIS_graph_mix_Qext_cst_w1_gm1
Ncase          ,  14
dt (sols)      ,  0.020833
Qext 0.67um    ,  1.331000
Alb sfc        ,  0.220000
Conrath nu     ,  0.002000
Sun Flux (W/m2),148.389262
BWN IR (cm-1)  ,     22.0835,     46.2500,     70.4165,     94.5835,    118.7500,    142.9165,    167.0835,    191.2500,    215.4165,    239.5835,    263.7500,    287.9165,    310.3940,    331.1815,    351.9690,    372.7565,    393.5440,    414.3315,    435.1190,    455.9070,    476.6945,    497.4820,    518.2695,    539.0570,    553.0965,    560.3875,    567.6785,    574.9695,    582.2605,    589.5515,    596.8425,    604.1335,    611.4245,    618.7155,    626.0065,    633.2975,    639.7465,    645.3535,    650.9605,    656.5670,    662.1735,    667.7805,    673.3875,    678.9945,    684.6015,    690.2080,    695.8145,    701.4215,    707.1820,    713.0960,    719.0100,    724.9240,    730.8380,    736.7520,    742.6665,    748.5810,    754.4950,    760.4090,    766.3230,    772.2370,    783.3475,    799.6540,    815.9605,    832.2675,    848.5740,    864.8805,    881.1875,    897.4940,    913.8005,    930.1075,    946.4140,    962.7205,    983.8395,   1009.7710,   1035.7025,   1061.6340,   1087.5655,   1113.4970,   1139.4285,   1165.3595,   1191.2910,   1217.2225,   1243.1540,   1269.0855,   1321.2250,   1399.5725,   1477.9200,   1556.2675,   1634.6150,   1712.9630,   1791.3105,   1869.6580,   1948.0055,   2026.3530,   2104.7005,   2183.0480,      0.0000
BWN VIS (cm-1) ,   2258.2680,   2330.3640,   2402.4600,   2474.5555,   2546.6510,   2618.7470,   2690.8430,   2762.9390,   2835.0345,   2907.1300,   2979.2260,   3051.3220,   3126.6725,   3205.2775,   3283.8825,   3362.4875,   3441.0925,   3519.6975,   3598.3025,   3676.9075,   3755.5125,   3834.1175,   3912.7225,   3991.3275,   4086.4610,   4198.1225,   4309.7840,   4421.4460,   4533.1075,   4644.7690,   4756.4310,   4868.0925,   4979.7540,   5091.4160,   5203.0775,   5314.7390,   5465.5925,   5655.6375,   5845.6825,   6035.7275,   6225.7725,   6415.8175,   6605.8625,   6795.9075,   6985.9525,   7175.9975,   7366.0425,   7556.0875,   7853.1470,   8257.2210,   8661.2955,   9065.3700,   9469.4440,   9873.5180,  10277.5920,  10681.6660,  11085.7405,  11489.8150,  11893.8890,  12297.9630,  13020.8335,  14062.5000,  15104.1665,  16145.8335,  17187.5000,  18229.1665,  19270.8335,  20312.5000,  21354.1665,  22395.8335,  23437.5000,  24479.1665,  25694.4445,  27083.3335,  28472.2225,  29861.1120,  31250.0015,  32638.8905,  34027.7795,  35416.6685,  36805.5580,  38194.4475,  39583.3365,  40972.2255,     22.0835
P [mbar]       ,  0.100397,  0.101496,  0.103442,  0.106894,  0.113018,  0.123874,  0.143196,  0.173967,  0.222622,  0.302786,  0.434943,  0.652861,  1.012068,  1.604436,  2.464588,  3.460619,  4.399371,  5.222609,  5.842584,  6.213227,  6.398020,  6.468640,  6.503950,  6.516790
Temp initial[K],  163.5827,  163.6723,  163.8293,  164.1029,  164.5732,  165.3648,  166.6602,  168.4872,  170.9519,  174.2721,  178.5564,  183.8814,  190.3071,  197.9049,  205.8548,  212.8059,  218.1105,  222.1140,  224.8330,  226.3589,  227.0949,  227.3721,  227.5098,  227.5598
===============================================
it   ,   tau    ,  Tsfc    ,   alb    ,   OLR    ,    ASR   ,  NET top ,  NET bot , T lev  01, T lev  02, T lev  03, T lev  04, T lev  05, T lev  06, T lev  07, T lev  08, T lev  09, T lev  10, T lev  11, T lev  12, T lev  13, T lev  14, T lev  15, T lev  16, T lev  17, T lev  18, T lev  19, T lev  20, T lev  21, T lev  22, T lev  23, T lev  24, T lev  25,  OLR IR01,  OLR IR02,  OLR IR03,  OLR IR04,  OLR IR05,  OLR IR06,  OLR IR07,  OLR IR08,  OLR IR09,  OLR IR10,  OLR IR11,  OLR IR12,  OLR IR13,  OLR IR14,  OLR IR15,  OLR IR16,  OLR IR17,  OLR IR18,  OLR IR19,  OLR IR20,  OLR IR21,  OLR IR22,  OLR IR23,  OLR IR24,  OLR IR25,  OLR IR26,  OLR IR27,  OLR IR28,  OLR IR29,  OLR IR30,  OLR IR31,  OLR IR32,  OLR IR33,  OLR IR34,  OLR IR35,  OLR IR36,  OLR IR37,  OLR IR38,  OLR IR39,  OLR IR40,  OLR IR41,  OLR IR42,  OLR IR43,  OLR IR44,  OLR IR45,  OLR IR46,  OLR IR47,  OLR IR48,  OLR IR49,  OLR IR50,  OLR IR51,  OLR IR52,  OLR IR53,  OLR IR54,  OLR IR55,  OLR IR56,  OLR IR57,  OLR IR58,  OLR IR59,  OLR IR60,  OLR IR61,  OLR IR62,  OLR IR63,  OLR IR64,  OLR IR65,  OLR IR66,  OLR IR67,  OLR IR68,  OLR IR69,  OLR IR70,  OLR IR71,  OLR IR72,  OLR IR73,  OLR IR74,  OLR IR75,  OLR IR76,  OLR IR77,  OLR IR78,  OLR IR79,  OLR IR80,  OLR IR81,  OLR IR82,  OLR IR83,  OLR IR84,  OLR IR85,  OLR IR86,  OLR IR87,  OLR IR88,  OLR IR89,  OLR IR90,  OLR IR91,  OLR IR92,  OLR IR93,  OLR IR94,  OLR IR95,  OLR IR96, ASR VIS01, ASR VIS02, ASR VIS03, ASR VIS04, ASR VIS05, ASR VIS06, ASR VIS07, ASR VIS08, ASR VIS09, ASR VIS10, ASR VIS11, ASR VIS12, ASR VIS13, ASR VIS14, ASR VIS15, ASR VIS16, ASR VIS17, ASR VIS18, ASR VIS19, ASR VIS20, ASR VIS21, ASR VIS22, ASR VIS23, ASR VIS24, ASR VIS25, ASR VIS26, ASR VIS27, ASR VIS28, ASR VIS29, ASR VIS30, ASR VIS31, ASR VIS32, ASR VIS33, ASR VIS34, ASR VIS35, ASR VIS36, ASR VIS37, ASR VIS38, ASR VIS39, ASR VIS40, ASR VIS41, ASR VIS42, ASR VIS43, ASR VIS44, ASR VIS45, ASR VIS46, ASR VIS47, ASR VIS48, ASR VIS49, ASR VIS50, ASR VIS51, ASR VIS52, ASR VIS53, ASR VIS54, ASR VIS55, ASR VIS56, ASR VIS57, ASR VIS58, ASR VIS59, ASR VIS60, ASR VIS61, ASR VIS62, ASR VIS63, ASR VIS64, ASR VIS65, ASR VIS66, ASR VIS67, ASR VIS68, ASR VIS69, ASR VIS70, ASR VIS71, ASR VIS72, ASR VIS73, ASR VIS74, ASR VIS75, ASR VIS76, ASR VIS77, ASR VIS78, ASR VIS79, ASR VIS80, ASR VIS81, ASR VIS82, ASR VIS83, ASR VIS84, SFC DIR01, SFC DIR02, SFC DIR03, SFC DIR04, SFC DIR05, SFC DIR06, SFC DIR07, SFC DIR08, SFC DIR09, SFC DIR10, SFC DIR11, SFC DIR12, SFC DIR13, SFC DIR14, SFC DIR15, SFC DIR16, SFC DIR17, SFC DIR18, SFC DIR19, SFC DIR20, SFC DIR21, SFC DIR22, SFC DIR23, SFC DIR24, SFC DIR25, SFC DIR26, SFC DIR27, SFC DIR28, SFC DIR29, SFC DIR30, SFC DIR31, SFC DIR32, SFC DIR33, SFC DIR34, SFC DIR35, SFC DIR36, SFC DIR37, SFC DIR38, SFC DIR39, SFC DIR40, SFC DIR41, SFC DIR42, SFC DIR43, SFC DIR44, SFC DIR45, SFC DIR46, SFC DIR47, SFC DIR48, SFC DIR49, SFC DIR50, SFC DIR51, SFC DIR52, SFC DIR53, SFC DIR54, SFC DIR55, SFC DIR56, SFC DIR57, SFC DIR58, SFC DIR59, SFC DIR60, SFC DIR61, SFC DIR62, SFC DIR63, SFC DIR64, SFC DIR65, SFC DIR66, SFC DIR67, SFC DIR68, SFC DIR69, SFC DIR70, SFC DIR71, SFC DIR72, SFC DIR73, SFC DIR74, SFC DIR75, SFC DIR76, SFC DIR77, SFC DIR78, SFC DIR79, SFC DIR80, SFC DIR81, SFC DIR82, SFC DIR83, SFC DIR84, SFC DIR85, SFC DIR86, SFC DIR87, SFC DIR88, SFC DIR89, SFC DIR90, SFC DIR91, SFC DIR92, SFC DIR93, SFC DIR94, SFC DIR95, SFC DIR96,SFC DVIS01,SFC DVIS02,SFC DVIS03,SFC DVIS04,SFC DVIS05,SFC DVIS06,SFC DVIS07,SFC DVIS08,SFC DVIS09,SFC DVIS10,SFC DVIS11,SFC DVIS12,SFC DVIS13,SFC DVIS14,SFC DVIS15,SFC DVIS16,SFC DVIS17,SFC DVIS18,SFC DVIS19,SFC DVIS20,SFC DVIS21,SFC DVIS22,SFC DVIS23,SFC DVIS24,SFC DVIS25,SFC DVIS26,SFC DVIS27,SFC DVIS28,SFC DVIS29,SFC DVIS30,SFC DVIS31,SFC DVIS32,SFC DVIS33,SFC DVIS34,SFC DVIS35,SFC DVIS36,SFC DVIS37,SFC DVIS38,SFC DVIS39,SFC DVIS40,SFC DVIS41,SFC DVIS42,SFC DVIS43,SFC DVIS44,SFC DVIS45,SFC DVIS46,SFC DVIS47,SFC DVIS48,SFC DVIS49,SFC DVIS50,SFC DVIS51,SFC DVIS52,SFC DVIS53,SFC DVIS54,SFC DVIS55,SFC DVIS56,SFC DVIS57,SFC DVIS58,SFC DVIS59,SFC DVIS60,SFC DVIS61,SFC DVIS62,SFC DVIS63,SFC DVIS64,SFC DVIS65,SFC DVIS66,SFC DVIS67,SFC DVIS68,SFC DVIS69,SFC DVIS70,SFC DVIS71,SFC DVIS72,SFC DVIS73,SFC DVIS74,SFC DVIS75,SFC DVIS76,SFC DVIS77,SFC DVIS78,SFC DVIS79,SFC DVIS80,SFC DVIS81,SFC DVIS82,SFC DVIS83,SFC DVIS84
    2,    0.0000,  227.5722,    0.2192,  139.8688,  115.8602,  -23.5218,  -14.0680,  158.4330,  163.5827,  163.6723,  163.8293,  164.1029,  164.5732,  165.3648,  166.6602,  168.4872,  170.9519,  174.2721,  178.5564,  183.8814,  190.3071,  197.9049,  205.8548,  212.8059,  218.1105,  222.1140,  224.8330,  226.3589,  227.0949,  227.3721,  227.5098,  227.5598,    0.0705,    0.2675,    0.5658,    0.9364,    1.3541,    1.7971,    2.2470,    2.6886,    3.1100,    3.5012,    3.8550,    4.1668,    3.7991,    3.9662,    4.1036,    4.2111,    4.2902,    4.3412,    4.3666,    4.3674,    4.3455,    4.3031,    4.2365,    4.1377,    1.4329,    1.4160,    1.3937,    1.3544,    1.3064,    1.2531,    1.1042,    1.0903,    1.0331,    0.8812,    0.8657,    0.6804,    0.4286,    0.3613,    0.2973,    0.2859,    0.2660,    0.2237,    0.2586,    0.2615,    0.2793,    0.3166,    0.3804,    0.4522,    0.5746,    0.6344,    0.5305,    0.6851,    0.6744,    0.6698,    0.6769,    0.7426,    0.7550,    0.7683,    0.7700,    0.7628,    2.0538,    1.9716,    1.9052,    1.8274,    1.7484,    1.6691,    1.5919,    1.5151,    1.4407,    1.3665,    1.2937,    1.2291,    1.8278,    1.6842,    1.5339,    1.3924,    1.2741,    1.1725,    1.0662,    0.9681,    0.8777,    0.7928,    0.7079,    0.6374,    1.5840,    1.1437,    0.8293,    0.5901,    0.4167,    0.2922,    0.2036,    0.1383,    0.0940,    0.0622,    0.0416,    0.0303,    0.0906,    0.0482,    0.0759,    0.0854,    0.0957,    0.0892,    0.0975,    0.1096,    0.0962,    0.1325,    0.1172,    0.1283,    0.1417,    0.1155,    0.1680,    0.1868,    0.1536,    0.1833,    0.2065,    0.2237,    0.2252,    0.1502,    0.2398,    0.2533,    0.3110,    0.3324,    0.3440,    0.3658,    0.3756,    0.3940,    0.4010,    0.4565,    0.4953,    0.4717,    0.4852,    0.4943,    0.8433,    0.9209,    0.9663,    0.9993,    1.0234,    1.1077,    1.0381,    1.1064,    1.0804,    1.1314,    1.0733,    1.1507,    2.4780,    2.4450,    2.4989,    2.5384,    2.5644,    2.4626,    2.5489,    2.6139,    2.6670,    2.4800,    2.4441,    2.5380,    6.4157,    6.1123,    6.0433,    5.8603,    5.4132,    5.0767,    4.4565,    4.0997,    3.9404,    3.4535,    2.6528,    2.4637,    1.8993,    1.7458,    1.3311,    1.2705,    0.8565,    0.6215,    0.5021,    0.2015,    0.1776,    0.1261,    0.0437,    0.0355,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0004,    0.0013,    0.0042,    0.0316,    0.1224,    0.0337,    0.0553,    0.0951,    0.1939,    0.3170,    0.4390,    0.7874,    0.8078,    0.8986,    1.0611,    1.1127,    1.2540,    0.9696,    0.9641,    0.9572,    0.9473,    0.9378,    0.9287,    0.9178,    0.9074,    0.8966,    0.8844,    0.8683,    0.8421,    0.8025,    0.6764,    0.7395,    0.4977,    0.5022,    0.4908,    0.4247,    0.2470,    0.1814,    0.1031,    0.0612,    0.0469,    0.0933,    0.0788,    0.0260,    0.0119,    0.0030,    0.0028,    0.0017,    0.0056,    0.0100,    0.0182,    0.0292,    0.0235,    0.0278,    0.0056,    0.0259,    0.0458,    0.0328,    0.0004,    0.0000,    0.0000,    0.0000,    0.0031,    0.0165,    0.0171,    0.0171,    0.0171,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0035,    0.0040,    0.0054,    0.0048,    0.0010,    0.0230,    0.0000,    0.0598,    0.1073,    0.1213,    0.1109,    0.1245,    0.1385,    0.1233,    0.1698,    0.1501,    0.1645,    0.1806,    0.1466,    0.2118,    0.2312,    0.1878,    0.1215,    0.0145,    0.0325,    0.1583,    0.1897,    0.3065,    0.3218,    0.3984,    0.4260,    0.4410,    0.4686,    0.4796,    0.4909,    0.4572,    0.4157,    0.3661,    0.4375,    0.6076,    0.6165,    1.0804,    1.1803,    1.2358,    1.2540,    1.2316,    1.3659,    1.3119,    1.3949,    1.2823,    1.4502,    1.3714,    1.4595,    3.1611,    3.0848,    3.2030,    3.2531,    3.2743,    3.1567,    3.2678,    3.3511,    3.4192,    3.1776,    3.1334,    3.2539,    8.2247,    7.8363,    7.7478,    7.5132,    6.9399,    6.5086,    5.7135,    5.2561,    5.0518,    4.4276,    3.4010,    3.1586,    2.4350,    2.2382,    1.7066,    1.6288,    1.0981,    0.7968,    0.6438,    0.2584,    0.2277,    0.1616,    0.0560,    0.0455
    2,    0.0500,  227.5722,    0.2741,  121.6158,  107.7067,  -13.4213,   16.6627,  158.4330,  163.5827,  163.6723,  163.8293,  164.1029,  164.5732,  165.3648,  166.6602,  168.4872,  170.9519,  174.2721,  178.5564,  183.8814,  190.3071,  197.9049,  205.8548,  212.8059,  218.1105,  222.1140,  224.8330,  226.3589,  227.0949,  227.3721,  227.5098,  227.5598,    0.0704,    0.2668,    0.5643,    0.9339,    1.3501,    1.7915,    2.2396,    2.6760,    3.0855,    3.4768,    3.8316,    4.1167,    3.7079,    3.8242,    3.9310,    4.0058,    3.9732,    3.7741,    3.4822,    3.2097,    3.0101,    2.9275,    2.9799,    3.1360,    1.1416,    1.1651,    1.1789,    1.1794,    1.1603,    1.1304,    1.0180,    1.0057,    0.9576,    0.8274,    0.8163,    0.6575,    0.4203,    0.3571,    0.2957,    0.2846,    0.2651,    0.2234,    0.2578,    0.2606,    0.2782,    0.3145,    0.3760,    0.4443,    0.5597,    0.6148,    0.5148,    0.6527,    0.6395,    0.6314,    0.6330,    0.6847,    0.6939,    0.6996,    0.6958,    0.6846,    1.8452,    1.7814,    1.6970,    1.5880,    1.4637,    1.2726,    1.0835,    0.9375,    0.8321,    0.7498,    0.7322,    0.7288,    1.1418,    1.1626,    1.2237,    1.1830,    1.1045,    1.0372,    0.9710,    0.9082,    0.8373,    0.7587,    0.6796,    0.6129,    1.5235,    1.0977,    0.7936,    0.5647,    0.3990,    0.2791,    0.1936,    0.1313,    0.0893,    0.0590,    0.0393,    0.0285,    0.0792,    0.0480,    0.0725,    0.0801,    0.0900,    0.0842,    0.0919,    0.1032,    0.0907,    0.1251,    0.1107,    0.1210,    0.1334,    0.1088,    0.1584,    0.1758,    0.1443,    0.1748,    0.2027,    0.2185,    0.2160,    0.1410,    0.2257,    0.2385,    0.2927,    0.3131,    0.3246,    0.3445,    0.3538,    0.3715,    0.3781,    0.4329,    0.4722,    0.4472,    0.4561,    0.4650,    0.7934,    0.8680,    0.9110,    0.9414,    0.9642,    1.0422,    0.9762,    1.0415,    1.0195,    1.0655,    1.0101,    1.0824,    2.3295,    2.2995,    2.3491,    2.3853,    2.4095,    2.3135,    2.3944,    2.4554,    2.5049,    2.3288,    2.2945,    2.3820,    6.0177,    5.7272,    5.6547,    5.4757,    5.0467,    4.7224,    4.1358,    3.7942,    3.6371,    3.1801,    2.4375,    2.2591,    1.7378,    1.5707,    1.1607,    1.0764,    0.7067,    0.5015,    0.3890,    0.1479,    0.1265,    0.0911,    0.0332,    0.0290,    0.0015,    0.0057,    0.0120,    0.0197,    0.0282,    0.0372,    0.0460,    0.0739,    0.1333,    0.1251,    0.1131,    0.2281,    0.3899,    0.5749,    0.6662,    0.7551,    1.0981,    1.8072,    2.5547,    3.0521,    3.2819,    3.2611,    2.9915,    2.4991,    0.7333,    0.6569,    0.6036,    0.5927,    0.6308,    0.6851,    0.9221,    0.9313,    0.9946,    1.1151,    1.1494,    1.2565,    0.9697,    0.9641,    0.9572,    0.9473,    0.9378,    0.9287,    0.9178,    0.9074,    0.8966,    0.8844,    0.8684,    0.8431,    0.8098,    0.6947,    0.7529,    0.5408,    0.5471,    0.5397,    0.4872,    0.3432,    0.2876,    0.2284,    0.1994,    0.1926,    0.4805,    0.4269,    0.4030,    0.4361,    0.4957,    0.6627,    0.8132,    0.8937,    0.9175,    0.9136,    0.8356,    0.7413,    1.0071,    0.7516,    0.4667,    0.3371,    0.2647,    0.1838,    0.1268,    0.0781,    0.0517,    0.0458,    0.0510,    0.0463,    0.0869,    0.0671,    0.0369,    0.0249,    0.0165,    0.0117,    0.0086,    0.0092,    0.0077,    0.0078,    0.0064,    0.0022,    0.0215,    0.0000,    0.0560,    0.1005,    0.1140,    0.1045,    0.1174,    0.1304,    0.1161,    0.1603,    0.1418,    0.1551,    0.1699,    0.1381,    0.1995,    0.2173,    0.1761,    0.1134,    0.0134,    0.0300,    0.1481,    0.1780,    0.2884,    0.3028,    0.3749,    0.4014,    0.4161,    0.4413,    0.4517,    0.4623,    0.4291,    0.3891,    0.3425,    0.4098,    0.5706,    0.5791,    1.0164,    1.1125,    1.1649,    1.1802,    1.1572,    1.2829,    1.2328,    1.3120,    1.2062,    1.3657,    1.2905,    1.3721,    2.9709,    2.8991,    3.0109,    3.0568,    3.0758,    2.9655,    3.0697,    3.1479,    3.2113,    2.9838,    2.9416,    3.0538,    7.7144,    7.3424,    7.2495,    7.0200,    6.4701,    6.0543,    5.3022,    4.8642,    4.6629,    4.0770,    3.1250,    2.8962,    2.2279,    2.0136,    1.4880,    1.3799,    0.9059,    0.6429,    0.4987,    0.1896,    0.1622,    0.1168,    0.0426,    0.0372
    2,    0.1000,  227.5722,    0.3208,  111.4805,  100.7872,  -10.2043,   26.7768,  158.4330,  163.5827,  163.6723,  163.8293,  164.1029,  164.5732,  165.3648,  166.6602,  168.4872,  170.9519,  174.2721,  178.5564,  183.8814,  190.3071,  197.9049,  205.8548,  212.8059,  218.1105,  222.1140,  224.8330,  226.3589,  227.0949,  227.3721,  227.5098,  227.5598,    0.0702,    0.2662,    0.5629,    0.9313,    1.3462,    1.7860,    2.2324,    2.6635,    3.0618,    3.4530,    3.8087,    4.0686,    3.6238,    3.6977,    3.7795,    3.8287,    3.7187,    3.3911,    3.0096,    2.7101,    2.5101,    2.4229,    2.4615,    2.6248,    0.9713,    1.0060,    1.0332,    1.0526,    1.0497,    1.0345,    0.9482,    0.9369,    0.8958,    0.7827,    0.7747,    0.6372,    0.4126,    0.3531,    0.2941,    0.2833,    0.2642,    0.2231,    0.2571,    0.2597,    0.2770,    0.3125,    0.3717,    0.4367,    0.5459,    0.5966,    0.5003,    0.6237,    0.6085,    0.5977,    0.5951,    0.6356,    0.6422,    0.6424,    0.6346,    0.6209,    1.6746,    1.6238,    1.5285,    1.4023,    1.2566,    1.0280,    0.8268,    0.6903,    0.6002,    0.5335,    0.5220,    0.5235,    0.8304,    0.8790,    1.0083,    1.0215,    0.9690,    0.9254,    0.8884,    0.8539,    0.7996,    0.7267,    0.6530,    0.5897,    1.4663,    1.0543,    0.7600,    0.5408,    0.3824,    0.2668,    0.1842,    0.1247,    0.0849,    0.0559,    0.0371,    0.0269,    0.0861,    0.0478,    0.0695,    0.0754,    0.0849,    0.0797,    0.0869,    0.0975,    0.0857,    0.1184,    0.1050,    0.1145,    0.1260,    0.1028,    0.1498,    0.1660,    0.1361,    0.1673,    0.1992,    0.2138,    0.2077,    0.1329,    0.2131,    0.2253,    0.2765,    0.2960,    0.3072,    0.3255,    0.3345,    0.3514,    0.3579,    0.4119,    0.4515,    0.4254,    0.4303,    0.4390,    0.7491,    0.8209,    0.8617,    0.8900,    0.9117,    0.9841,    0.9214,    0.9838,    0.9653,    1.0069,    0.9540,    1.0217,    2.1979,    2.1704,    2.2163,    2.2498,    2.2723,    2.1815,    2.2577,    2.3151,    2.3614,    2.1951,    2.1623,    2.2442,    5.6667,    5.3883,    5.3139,    5.1394,    4.7279,    4.4157,    3.8596,    3.5326,    3.3790,    2.9487,    2.2563,    2.0876,    1.6032,    1.4291,    1.0303,    0.9352,    0.6025,    0.4212,    0.3182,    0.1171,    0.0985,    0.0716,    0.0269,    0.0246,    0.0030,    0.0113,    0.0237,    0.0389,    0.0558,    0.0735,    0.0911,    0.1456,    0.2604,    0.2452,    0.2225,    0.4425,    0.7357,    1.0575,    1.2124,    1.3596,    1.8838,    2.7844,    3.4801,    3.8042,    3.9079,    3.8712,    3.6964,    3.3337,    1.0441,    0.9616,    0.8899,    0.8406,    0.8383,    0.8556,    1.0187,    1.0202,    1.0640,    1.1543,    1.1762,    1.2584,    0.9699,    0.9642,    0.9572,    0.9473,    0.9378,    0.9287,    0.9178,    0.9074,    0.8966,    0.8844,    0.8685,    0.8439,    0.8163,    0.7109,    0.7645,    0.5776,    0.5848,    0.5801,    0.5378,    0.4199,    0.3721,    0.3268,    0.3063,    0.3035,    0.7777,    0.6992,    0.6897,    0.7420,    0.8228,    1.0158,    1.1465,    1.1866,    1.1751,    1.1427,    1.0633,    0.9730,    1.3722,    1.1059,    0.7515,    0.5514,    0.4431,    0.3312,    0.2344,    0.1481,    0.0994,    0.0855,    0.0833,    0.0738,    0.1526,    0.1142,    0.0717,    0.0485,    0.0321,    0.0228,    0.0166,    0.0146,    0.0112,    0.0101,    0.0080,    0.0033,    0.0201,    0.0000,    0.0527,    0.0945,    0.1074,    0.0989,    0.1110,    0.1232,    0.1098,    0.1518,    0.1344,    0.1467,    0.1605,    0.1305,    0.1885,    0.2049,    0.1658,    0.1061,    0.0124,    0.0279,    0.1392,    0.1676,    0.2723,    0.2860,    0.3541,    0.3794,    0.3938,    0.4169,    0.4269,    0.4367,    0.4042,    0.3655,    0.3215,    0.3852,    0.5378,    0.5460,    0.9596,    1.0521,    1.1017,    1.1145,    1.0912,    1.2093,    1.1628,    1.2384,    1.1386,    1.2906,    1.2187,    1.2946,    2.8023,    2.7345,    2.8406,    2.8829,    2.9000,    2.7962,    2.8944,    2.9680,    3.0274,    2.8124,    2.7721,    2.8771,    7.2642,    6.9079,    6.8125,    6.5887,    6.0612,    5.6609,    4.9480,    4.5288,    4.3319,    3.7802,    2.8925,    2.6762,    2.0553,    1.8321,    1.3208,    1.1988,    0.7724,    0.5398,    0.4079,    0.1501,    0.1263,    0.0917,    0.0345,    0.0315
